1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1419	-1474
1419	-1474
1419	-1474
1419	-1474
1419	-1474
1419	-1474
1419	-1474
1419	-1474
1419	-1474
1419	-1474
1419	-1474
1419	-1474
1419	-1474
1419	-1474
1419	-1474
1259	-1613
1259	-1613
1259	-1613
1259	-1613
1259	-1613
1259	-1613
1259	-1613
1259	-1613
1259	-1613
1259	-1613
1259	-1613
1259	-1613
1259	-1613
1259	-1613
1259	-1613
1075	-1741
1075	-1741
1075	-1741
1075	-1741
1075	-1741
1075	-1741
1075	-1741
1075	-1741
1075	-1741
1075	-1741
1075	-1741
1075	-1741
1075	-1741
1075	-1741
1075	-1741
865	-1854
865	-1854
865	-1854
865	-1854
865	-1854
865	-1854
865	-1854
865	-1854
865	-1854
865	-1854
865	-1854
865	-1854
865	-1854
865	-1854
865	-1854
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
377	-2011
377	-2011
377	-2011
377	-2011
377	-2011
377	-2011
377	-2011
377	-2011
377	-2011
377	-2011
377	-2011
377	-2011
377	-2011
377	-2011
377	-2011
102	-2044
102	-2044
102	-2044
102	-2044
102	-2044
102	-2044
102	-2044
102	-2044
102	-2044
102	-2044
102	-2044
102	-2044
102	-2044
102	-2044
102	-2044
-186	-2038
-186	-2038
-186	-2038
-186	-2038
-186	-2038
-186	-2038
-186	-2038
-186	-2038
-186	-2038
-186	-2038
-186	-2038
-186	-2038
-186	-2038
-186	-2038
-186	-2038
-484	-1988
-484	-1988
-484	-1988
-484	-1988
-484	-1988
-484	-1988
-484	-1988
-484	-1988
-484	-1988
-484	-1988
-484	-1988
-484	-1988
-484	-1988
-484	-1988
-484	-1988
-783	-1891
-783	-1891
-783	-1891
-783	-1891
-783	-1891
-783	-1891
-783	-1891
-783	-1891
-783	-1891
-783	-1891
-783	-1891
-783	-1891
-783	-1891
-783	-1891
-783	-1891
-1075	-1741
-1075	-1741
-1075	-1741
-1075	-1741
-1075	-1741
-1075	-1741
-1075	-1741
-1075	-1741
-1075	-1741
-1075	-1741
-1075	-1741
-1075	-1741
-1075	-1741
-1075	-1741
-1075	-1741
-1348	-1539
-1348	-1539
-1348	-1539
-1348	-1539
-1348	-1539
-1348	-1539
-1348	-1539
-1348	-1539
-1348	-1539
-1348	-1539
-1348	-1539
-1348	-1539
-1348	-1539
-1348	-1539
-1348	-1539
-1593	-1284
-1593	-1284
-1593	-1284
-1593	-1284
-1593	-1284
-1593	-1284
-1593	-1284
-1593	-1284
-1593	-1284
-1593	-1284
-1593	-1284
-1593	-1284
-1593	-1284
-1593	-1284
-1593	-1284
-1796	-980
-1796	-980
-1796	-980
-1796	-980
-1796	-980
-1796	-980
-1796	-980
-1796	-980
-1796	-980
-1796	-980
-1796	-980
-1796	-980
-1796	-980
-1796	-980
-1796	-980
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-2031	-250
-2031	-250
-2031	-250
-2031	-250
-2031	-250
-2031	-250
-2031	-250
-2031	-250
-2031	-250
-2031	-250
-2031	-250
-2031	-250
-2031	-250
-2031	-250
-2031	-250
-2041	154
-2041	154
-2041	154
-2041	154
-2041	154
-2041	154
-2041	154
-2041	154
-2041	154
-2041	154
-2041	154
-2041	154
-2041	154
-2041	154
-2041	154
-1967	564
-1967	564
-1967	564
-1967	564
-1967	564
-1967	564
-1967	564
-1967	564
-1967	564
-1967	564
-1967	564
-1967	564
-1967	564
-1967	564
-1967	564
-1806	963
-1806	963
-1806	963
-1806	963
-1806	963
-1806	963
-1806	963
-1806	963
-1806	963
-1806	963
-1806	963
-1806	963
-1806	963
-1806	963
-1806	963
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1223	1640
-1223	1640
-1223	1640
-1223	1640
-1223	1640
-1223	1640
-1223	1640
-1223	1640
-1223	1640
-1223	1640
-1223	1640
-1223	1640
-1223	1640
-1223	1640
-1223	1640
-818	1876
-818	1876
-818	1876
-818	1876
-818	1876
-818	1876
-818	1876
-818	1876
-818	1876
-818	1876
-818	1876
-818	1876
-818	1876
-818	1876
-818	1876
-358	2015
-358	2015
-358	2015
-358	2015
-358	2015
-358	2015
-358	2015
-358	2015
-358	2015
-358	2015
-358	2015
-358	2015
-358	2015
-358	2015
-358	2015
134	2042
134	2042
134	2042
134	2042
134	2042
134	2042
134	2042
134	2042
134	2042
134	2042
134	2042
134	2042
134	2042
134	2042
134	2042
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
1102	1724
1102	1724
1102	1724
1102	1724
1102	1724
1102	1724
1102	1724
1102	1724
1102	1724
1102	1724
1102	1724
1102	1724
1102	1724
1102	1724
1102	1724
1509	1382
1509	1382
1509	1382
1509	1382
1509	1382
1509	1382
1509	1382
1509	1382
1509	1382
1509	1382
1509	1382
1509	1382
1509	1382
1509	1382
1509	1382
1820	935
1820	935
1820	935
1820	935
1820	935
1820	935
1820	935
1820	935
1820	935
1820	935
1820	935
1820	935
1820	935
1820	935
1820	935
2005	408
2005	408
2005	408
2005	408
2005	408
2005	408
2005	408
2005	408
2005	408
2005	408
2005	408
2005	408
2005	408
2005	408
2005	408
2040	-160
2040	-160
2040	-160
2040	-160
2040	-160
2040	-160
2040	-160
2040	-160
2040	-160
2040	-160
2040	-160
2040	-160
2040	-160
2040	-160
2040	-160
1912	-729
1912	-729
1912	-729
1912	-729
1912	-729
1912	-729
1912	-729
1912	-729
1912	-729
1912	-729
1912	-729
1912	-729
1912	-729
1912	-729
1912	-729
1621	-1249
1621	-1249
1621	-1249
1621	-1249
1621	-1249
1621	-1249
1621	-1249
1621	-1249
1621	-1249
1621	-1249
1621	-1249
1621	-1249
1621	-1249
1621	-1249
1621	-1249
1182	-1671
1182	-1671
1182	-1671
1182	-1671
1182	-1671
1182	-1671
1182	-1671
1182	-1671
1182	-1671
1182	-1671
1182	-1671
1182	-1671
1182	-1671
1182	-1671
1182	-1671
626	-1948
626	-1948
626	-1948
626	-1948
626	-1948
626	-1948
626	-1948
626	-1948
626	-1948
626	-1948
626	-1948
626	-1948
626	-1948
626	-1948
626	-1948
0	-2047
0	-2047
0	-2047
0	-2047
0	-2047
0	-2047
0	-2047
0	-2047
0	-2047
0	-2047
0	-2047
0	-2047
0	-2047
0	-2047
0	-2047
-638	-1944
-638	-1944
-638	-1944
-638	-1944
-638	-1944
-638	-1944
-638	-1944
-638	-1944
-638	-1944
-638	-1944
-638	-1944
-638	-1944
-638	-1944
-638	-1944
-638	-1944
-1223	-1640
-1223	-1640
-1223	-1640
-1223	-1640
-1223	-1640
-1223	-1640
-1223	-1640
-1223	-1640
-1223	-1640
-1223	-1640
-1223	-1640
-1223	-1640
-1223	-1640
-1223	-1640
-1223	-1640
-1689	-1155
-1689	-1155
-1689	-1155
-1689	-1155
-1689	-1155
-1689	-1155
-1689	-1155
-1689	-1155
-1689	-1155
-1689	-1155
-1689	-1155
-1689	-1155
-1689	-1155
-1689	-1155
-1689	-1155
-1976	-533
-1976	-533
-1976	-533
-1976	-533
-1976	-533
-1976	-533
-1976	-533
-1976	-533
-1976	-533
-1976	-533
-1976	-533
-1976	-533
-1976	-533
-1976	-533
-1976	-533
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-1862	848
-1862	848
-1862	848
-1862	848
-1862	848
-1862	848
-1862	848
-1862	848
-1862	848
-1862	848
-1862	848
-1862	848
-1862	848
-1862	848
-1862	848
-1451	1442
-1451	1442
-1451	1442
-1451	1442
-1451	1442
-1451	1442
-1451	1442
-1451	1442
-1451	1442
-1451	1442
-1451	1442
-1451	1442
-1451	1442
-1451	1442
-1451	1442
-848	1862
-848	1862
-848	1862
-848	1862
-848	1862
-848	1862
-848	1862
-848	1862
-848	1862
-848	1862
-848	1862
-848	1862
-848	1862
-848	1862
-848	1862
-122	2043
-122	2043
-122	2043
-122	2043
-122	2043
-122	2043
-122	2043
-122	2043
-122	2043
-122	2043
-122	2043
-122	2043
-122	2043
-122	2043
-122	2043
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
1309	1573
1309	1573
1309	1573
1309	1573
1309	1573
1309	1573
1309	1573
1309	1573
1309	1573
1309	1573
1309	1573
1309	1573
1309	1573
1309	1573
1309	1573
1806	963
1806	963
1806	963
1806	963
1806	963
1806	963
1806	963
1806	963
1806	963
1806	963
1806	963
1806	963
1806	963
1806	963
1806	963
2037	199
2037	199
2037	199
2037	199
2037	199
2037	199
2037	199
2037	199
2037	199
2037	199
2037	199
2037	199
2037	199
2037	199
2037	199
1954	-608
1954	-608
1954	-608
1954	-608
1954	-608
1954	-608
1954	-608
1954	-608
1954	-608
1954	-608
1954	-608
1954	-608
1954	-608
1954	-608
1954	-608
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
894	-1841
894	-1841
894	-1841
894	-1841
894	-1841
894	-1841
894	-1841
894	-1841
894	-1841
894	-1841
894	-1841
894	-1841
894	-1841
894	-1841
894	-1841
70	-2045
70	-2045
70	-2045
70	-2045
70	-2045
70	-2045
70	-2045
70	-2045
70	-2045
70	-2045
70	-2045
70	-2045
70	-2045
70	-2045
70	-2045
-777	-1893
-777	-1893
-777	-1893
-777	-1893
-777	-1893
-777	-1893
-777	-1893
-777	-1893
-777	-1893
-777	-1893
-777	-1893
-777	-1893
-777	-1893
-777	-1893
-777	-1893
-1496	-1396
-1496	-1396
-1496	-1396
-1496	-1396
-1496	-1396
-1496	-1396
-1496	-1396
-1496	-1396
-1496	-1396
-1496	-1396
-1496	-1396
-1496	-1396
-1496	-1396
-1496	-1396
-1496	-1396
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-2030	262
-2030	262
-2030	262
-2030	262
-2030	262
-2030	262
-2030	262
-2030	262
-2030	262
-2030	262
-2030	262
-2030	262
-2030	262
-2030	262
-2030	262
-1714	1118
-1714	1118
-1714	1118
-1714	1118
-1714	1118
-1714	1118
-1714	1118
-1714	1118
-1714	1118
-1714	1118
-1714	1118
-1714	1118
-1714	1118
-1714	1118
-1714	1118
-1047	1758
-1047	1758
-1047	1758
-1047	1758
-1047	1758
-1047	1758
-1047	1758
-1047	1758
-1047	1758
-1047	1758
-1047	1758
-1047	1758
-1047	1758
-1047	1758
-1047	1758
-154	2041
-154	2041
-154	2041
-154	2041
-154	2041
-154	2041
-154	2041
-154	2041
-154	2041
-154	2041
-154	2041
-154	2041
-154	2041
-154	2041
-154	2041
783	1891
783	1891
783	1891
783	1891
783	1891
783	1891
783	1891
783	1891
783	1891
783	1891
783	1891
783	1891
783	1891
783	1891
783	1891
1560	1324
1560	1324
1560	1324
1560	1324
1560	1324
1560	1324
1560	1324
1560	1324
1560	1324
1560	1324
1560	1324
1560	1324
1560	1324
1560	1324
1560	1324
1996	452
1996	452
1996	452
1996	452
1996	452
1996	452
1996	452
1996	452
1996	452
1996	452
1996	452
1996	452
1996	452
1996	452
1996	452
1976	-533
1976	-533
1976	-533
1976	-533
1976	-533
1976	-533
1976	-533
1976	-533
1976	-533
1976	-533
1976	-533
1976	-533
1976	-533
1976	-533
1976	-533
1487	-1405
1487	-1405
1487	-1405
1487	-1405
1487	-1405
1487	-1405
1487	-1405
1487	-1405
1487	-1405
1487	-1405
1487	-1405
1487	-1405
1487	-1405
1487	-1405
1487	-1405
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
-389	-2009
-389	-2009
-389	-2009
-389	-2009
-389	-2009
-389	-2009
-389	-2009
-389	-2009
-389	-2009
-389	-2009
-389	-2009
-389	-2009
-389	-2009
-389	-2009
-389	-2009
-1324	-1560
-1324	-1560
-1324	-1560
-1324	-1560
-1324	-1560
-1324	-1560
-1324	-1560
-1324	-1560
-1324	-1560
-1324	-1560
-1324	-1560
-1324	-1560
-1324	-1560
-1324	-1560
-1324	-1560
-1923	-699
-1923	-699
-1923	-699
-1923	-699
-1923	-699
-1923	-699
-1923	-699
-1923	-699
-1923	-699
-1923	-699
-1923	-699
-1923	-699
-1923	-699
-1923	-699
-1923	-699
-2015	358
-2015	358
-2015	358
-2015	358
-2015	358
-2015	358
-2015	358
-2015	358
-2015	358
-2015	358
-2015	358
-2015	358
-2015	358
-2015	358
-2015	358
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-656	1938
-656	1938
-656	1938
-656	1938
-656	1938
-656	1938
-656	1938
-656	1938
-656	1938
-656	1938
-656	1938
-656	1938
-656	1938
-656	1938
-656	1938
440	1999
440	1999
440	1999
440	1999
440	1999
440	1999
440	1999
440	1999
440	1999
440	1999
440	1999
440	1999
440	1999
440	1999
440	1999
1419	1474
1419	1474
1419	1474
1419	1474
1419	1474
1419	1474
1419	1474
1419	1474
1419	1474
1419	1474
1419	1474
1419	1474
1419	1474
1419	1474
1419	1474
1984	502
1984	502
1984	502
1984	502
1984	502
1984	502
1984	502
1984	502
1984	502
1984	502
1984	502
1984	502
1984	502
1984	502
1984	502
1946	-632
1946	-632
1946	-632
1946	-632
1946	-632
1946	-632
1946	-632
1946	-632
1946	-632
1946	-632
1946	-632
1946	-632
1946	-632
1946	-632
1946	-632
1299	-1581
1299	-1581
1299	-1581
1299	-1581
1299	-1581
1299	-1581
1299	-1581
1299	-1581
1299	-1581
1299	-1581
1299	-1581
1299	-1581
1299	-1581
1299	-1581
1299	-1581
231	-2033
231	-2033
231	-2033
231	-2033
231	-2033
231	-2033
231	-2033
231	-2033
231	-2033
231	-2033
231	-2033
231	-2033
231	-2033
231	-2033
231	-2033
-923	-1826
-923	-1826
-923	-1826
-923	-1826
-923	-1826
-923	-1826
-923	-1826
-923	-1826
-923	-1826
-923	-1826
-923	-1826
-923	-1826
-923	-1826
-923	-1826
-923	-1826
-1781	-1008
-1781	-1008
-1781	-1008
-1781	-1008
-1781	-1008
-1781	-1008
-1781	-1008
-1781	-1008
-1781	-1008
-1781	-1008
-1781	-1008
-1781	-1008
-1781	-1008
-1781	-1008
-1781	-1008
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-1593	1284
-1593	1284
-1593	1284
-1593	1284
-1593	1284
-1593	1284
-1593	1284
-1593	1284
-1593	1284
-1593	1284
-1593	1284
-1593	1284
-1593	1284
-1593	1284
-1593	1284
-577	1963
-577	1963
-577	1963
-577	1963
-577	1963
-577	1963
-577	1963
-577	1963
-577	1963
-577	1963
-577	1963
-577	1963
-577	1963
-577	1963
-577	1963
656	1938
656	1938
656	1938
656	1938
656	1938
656	1938
656	1938
656	1938
656	1938
656	1938
656	1938
656	1938
656	1938
656	1938
656	1938
1659	1197
1659	1197
1659	1197
1659	1197
1659	1197
1659	1197
1659	1197
1659	1197
1659	1197
1659	1197
1659	1197
1659	1197
1659	1197
1659	1197
1659	1197
2047	0
2047	0
2047	0
2047	0
2047	0
2047	0
2047	0
2047	0
2047	0
2047	0
2047	0
2047	0
2047	0
2047	0
2047	0
1652	-1208
1652	-1208
1652	-1208
1652	-1208
1652	-1208
1652	-1208
1652	-1208
1652	-1208
1652	-1208
1652	-1208
1652	-1208
1652	-1208
1652	-1208
1652	-1208
1652	-1208
608	-1954
608	-1954
608	-1954
608	-1954
608	-1954
608	-1954
608	-1954
608	-1954
608	-1954
608	-1954
608	-1954
608	-1954
608	-1954
608	-1954
608	-1954
-687	-1928
-687	-1928
-687	-1928
-687	-1928
-687	-1928
-687	-1928
-687	-1928
-687	-1928
-687	-1928
-687	-1928
-687	-1928
-687	-1928
-687	-1928
-687	-1928
-687	-1928
-1714	-1118
-1714	-1118
-1714	-1118
-1714	-1118
-1714	-1118
-1714	-1118
-1714	-1118
-1714	-1118
-1714	-1118
-1714	-1118
-1714	-1118
-1714	-1118
-1714	-1118
-1714	-1118
-1714	-1118
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-1509	1382
-1509	1382
-1509	1382
-1509	1382
-1509	1382
-1509	1382
-1509	1382
-1509	1382
-1509	1382
-1509	1382
-1509	1382
-1509	1382
-1509	1382
-1509	1382
-1509	1382
-326	2020
-326	2020
-326	2020
-326	2020
-326	2020
-326	2020
-326	2020
-326	2020
-326	2020
-326	2020
-326	2020
-326	2020
-326	2020
-326	2020
-326	2020
1008	1781
1008	1781
1008	1781
1008	1781
1008	1781
1008	1781
1008	1781
1008	1781
1008	1781
1008	1781
1008	1781
1008	1781
1008	1781
1008	1781
1008	1781
1905	747
1905	747
1905	747
1905	747
1905	747
1905	747
1905	747
1905	747
1905	747
1905	747
1905	747
1905	747
1905	747
1905	747
1905	747
1946	-632
1946	-632
1946	-632
1946	-632
1946	-632
1946	-632
1946	-632
1946	-632
1946	-632
1946	-632
1946	-632
1946	-632
1946	-632
1946	-632
1946	-632
1091	-1731
1091	-1731
1091	-1731
1091	-1731
1091	-1731
1091	-1731
1091	-1731
1091	-1731
1091	-1731
1091	-1731
1091	-1731
1091	-1731
1091	-1731
1091	-1731
1091	-1731
-282	-2027
-282	-2027
-282	-2027
-282	-2027
-282	-2027
-282	-2027
-282	-2027
-282	-2027
-282	-2027
-282	-2027
-282	-2027
-282	-2027
-282	-2027
-282	-2027
-282	-2027
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-2046	-25
-2046	-25
-2046	-25
-2046	-25
-2046	-25
-2046	-25
-2046	-25
-2046	-25
-2046	-25
-2046	-25
-2046	-25
-2046	-25
-2046	-25
-2046	-25
-2046	-25
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-1556	1329
-282	2027
-282	2027
-282	2027
-282	2027
-282	2027
-282	2027
-282	2027
-282	2027
-282	2027
-282	2027
-282	2027
-282	2027
-282	2027
-282	2027
-282	2027
1145	1696
1145	1696
1145	1696
1145	1696
1145	1696
1145	1696
1145	1696
1145	1696
1145	1696
1145	1696
1145	1696
1145	1696
1145	1696
1145	1696
1145	1696
1988	484
1988	484
1988	484
1988	484
1988	484
1988	484
1988	484
1988	484
1988	484
1988	484
1988	484
1988	484
1988	484
1988	484
1988	484
1790	-991
1790	-991
1790	-991
1790	-991
1790	-991
1790	-991
1790	-991
1790	-991
1790	-991
1790	-991
1790	-991
1790	-991
1790	-991
1790	-991
1790	-991
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
632	-1946
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-1912	-729
-1912	-729
-1912	-729
-1912	-729
-1912	-729
-1912	-729
-1912	-729
-1912	-729
-1912	-729
-1912	-729
-1912	-729
-1912	-729
-1912	-729
-1912	-729
-1912	-729
-1881	807
-1881	807
-1881	807
-1881	807
-1881	807
-1881	807
-1881	807
-1881	807
-1881	807
-1881	807
-1881	807
-1881	807
-1881	807
-1881	807
-1881	807
-777	1893
-777	1893
-777	1893
-777	1893
-777	1893
-777	1893
-777	1893
-777	1893
-777	1893
-777	1893
-777	1893
-777	1893
-777	1893
-777	1893
-777	1893
783	1891
783	1891
783	1891
783	1891
783	1891
783	1891
783	1891
783	1891
783	1891
783	1891
783	1891
783	1891
783	1891
783	1891
783	1891
1893	777
1893	777
1893	777
1893	777
1893	777
1893	777
1893	777
1893	777
1893	777
1893	777
1893	777
1893	777
1893	777
1893	777
1893	777
1881	-807
1881	-807
1881	-807
1881	-807
1881	-807
1881	-807
1881	-807
1881	-807
1881	-807
1881	-807
1881	-807
1881	-807
1881	-807
1881	-807
1881	-807
729	-1912
729	-1912
729	-1912
729	-1912
729	-1912
729	-1912
729	-1912
729	-1912
729	-1912
729	-1912
729	-1912
729	-1912
729	-1912
729	-1912
729	-1912
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-877	-1849
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1946	-632
-1790	991
-1790	991
-1790	991
-1790	991
-1790	991
-1790	991
-1790	991
-1790	991
-1790	991
-1790	991
-1790	991
-1790	991
-1790	991
-1790	991
-1790	991
-484	1988
-484	1988
-484	1988
-484	1988
-484	1988
-484	1988
-484	1988
-484	1988
-484	1988
-484	1988
-484	1988
-484	1988
-484	1988
-484	1988
-484	1988
1145	1696
1145	1696
1145	1696
1145	1696
1145	1696
1145	1696
1145	1696
1145	1696
1145	1696
1145	1696
1145	1696
1145	1696
1145	1696
1145	1696
1145	1696
2027	282
2027	282
2027	282
2027	282
2027	282
2027	282
2027	282
2027	282
2027	282
2027	282
2027	282
2027	282
2027	282
2027	282
2027	282
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
1556	-1329
25	-2046
25	-2046
25	-2046
25	-2046
25	-2046
25	-2046
25	-2046
25	-2046
25	-2046
25	-2046
25	-2046
25	-2046
25	-2046
25	-2046
25	-2046
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-1531	-1358
-2027	282
-2027	282
-2027	282
-2027	282
-2027	282
-2027	282
-2027	282
-2027	282
-2027	282
-2027	282
-2027	282
-2027	282
-2027	282
-2027	282
-2027	282
-1091	1731
-1091	1731
-1091	1731
-1091	1731
-1091	1731
-1091	1731
-1091	1731
-1091	1731
-1091	1731
-1091	1731
-1091	1731
-1091	1731
-1091	1731
-1091	1731
-1091	1731
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
632	1946
1905	747
1905	747
1905	747
1905	747
1905	747
1905	747
1905	747
1905	747
1905	747
1905	747
1905	747
1905	747
1905	747
1905	747
1905	747
1781	-1008
1781	-1008
1781	-1008
1781	-1008
1781	-1008
1781	-1008
1781	-1008
1781	-1008
1781	-1008
1781	-1008
1781	-1008
1781	-1008
1781	-1008
1781	-1008
1781	-1008
326	-2020
326	-2020
326	-2020
326	-2020
326	-2020
326	-2020
326	-2020
326	-2020
326	-2020
326	-2020
326	-2020
326	-2020
326	-2020
326	-2020
326	-2020
-1382	-1509
-1382	-1509
-1382	-1509
-1382	-1509
-1382	-1509
-1382	-1509
-1382	-1509
-1382	-1509
-1382	-1509
-1382	-1509
-1382	-1509
-1382	-1509
-1382	-1509
-1382	-1509
-1382	-1509
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-2040	160
-1118	1714
-1118	1714
-1118	1714
-1118	1714
-1118	1714
-1118	1714
-1118	1714
-1118	1714
-1118	1714
-1118	1714
-1118	1714
-1118	1714
-1118	1714
-1118	1714
-1118	1714
687	1928
687	1928
687	1928
687	1928
687	1928
687	1928
